"","x"
"127",1.42063264136359e+308
"128",9.31576581808124e+307
"129",1.0794501810911e+308
"130",8.2790135259959e+307
"131",9.36640320765866e+307
"132",1.54131234926116e+308
"133",1.14915668615975e+308
"134",1.44533386381526e+308
"135",1.12937588247647e+308
"136",3.4886109485729e+307
"137",1.76497830225902e+308
"138",1.75290639586789e+307
"139",1.04794952138857e+308
"140",7.58426595873925e+307
"141",8.57936571116901e+307
"142",2.75416230178214e+307
"143",4.68481862132359e+307
"144",9.63189841552841e+307
"145",1.03239712038324e+308
"146",1.43309341147033e+306
"147",1.32248917713454e+308
"148",1.720075268275e+308
"149",3.05152436723469e+307
"150",1.02655754405045e+308
"151",4.62387771575435e+307
"152",1.51496193034379e+307
"153",1.15967254010775e+308
"154",1.72775203372713e+308
"155",2.84640822851765e+307
"156",1.083062391973e+308
"157",5.31862430974588e+307
"158",1.55278770843668e+308
"159",8.91242215326871e+307
"160",1.13045119992924e+307
"161",6.05222607732465e+307
"162",1.77228336594196e+308
"163",6.5678026683832e+307
"164",1.32375574414574e+308
"165",2.48200288636156e+307
"166",4.25760802186031e+307
"167",1.2673474797798e+308
"168",7.86175931067594e+307
"169",1.00192102119262e+308
"170",1.50193634362734e+308
"171",1.59119299153504e+308
"172",6.10786290278985e+307
"173",1.60756184000629e+308
"174",6.01478842925878e+307
"175",6.41859806246436e+307
"176",6.25959038155929e+307
"177",1.82376414017381e+307
"178",1.27237890529624e+308
"179",7.67212676721335e+307
"180",1.67980509890763e+308
"181",1.12764166706296e+308
"182",5.23363763386078e+307
"183",4.39250159795875e+306
"184",1.22532673517828e+307
"185",1.52034419646281e+307
"186",1.0144380730532e+308
"187",4.10868585358161e+307
"188",1.67848303424771e+308
"189",5.82852483242938e+307
"190",1.04406991539817e+308
"191",1.06918139544616e+308
"192",4.75405341827468e+307
"193",6.68627434758719e+306
"194",7.2809603404464e+307
"195",9.52269432958541e+307
"196",1.67404045597737e+308
"197",8.21639182811753e+307
"198",2.57079084643735e+307
"199",1.28686879783674e+308
"200",1.49597518417757e+308
"201",1.74695624136594e+308
"202",1.78594155555727e+308
"203",6.30037035366074e+307
"204",1.52457650620571e+308
"205",7.64749016559839e+307
"206",1.67031709021082e+308
"207",1.14187915158538e+308
"208",1.17246249518042e+308
"209",1.23371867377236e+308
"210",8.69988146330761e+307
"211",1.75770996339593e+308
"212",1.21246687008228e+308
"213",4.89016344967664e+307
"214",1.61140176450278e+308
"215",1.25763906558112e+308
"216",7.38362143108819e+307
"217",1.16016913907657e+308
"218",1.68362922568502e+308
"219",1.65266759649428e+308
"220",5.32436163741711e+307
"221",1.79090092264129e+308
"222",7.53861396707679e+307
"223",5.00712002270819e+306
"224",7.51938948329203e+307
"225",9.4370086961431e+307
"226",1.47093325794176e+308
"227",1.83070682353538e+307
"228",2.39782145207668e+307
"229",1.29769889381974e+308
"230",7.29852205669252e+307
"231",1.19693982526591e+308
"232",4.73686198333938e+307
"233",9.69935928175978e+306
"234",9.7786785810468e+307
"235",1.68836591302093e+308
"236",1.18530103722344e+307
"237",8.00968190561482e+307
"238",8.96218284785504e+307
"239",6.3741372771178e+307
"240",7.41780957568383e+307
"241",8.3448021564004e+306
"242",9.2756470841214e+307
"243",9.29107635908628e+307
"244",3.37076160676191e+307
"245",3.86843182736243e+307
"246",5.00393497198625e+307
"247",9.78563617323184e+307
"248",1.36443512111163e+308
"249",1.74117315721323e+308
"250",1.79481879252233e+308
"251",1.2804311164167e+307
"252",6.1403205703766e+307
"253",1.72287049746907e+308
"254",1.28038679158041e+308
"255",2.33565972811853e+307
"256",1.33805091826662e+308
"257",1.37488540064492e+308
"258",5.07282006337445e+307
"259",1.2668376152271e+308
"260",1.68902453424483e+308
"261",3.34865965814886e+307
"262",1.17520844279922e+308
"263",6.85237126281458e+307
"264",9.64028969732114e+307
"265",1.69907127193669e+308
"266",5.28638673182127e+307
"267",3.78031785199106e+307
"268",1.7485989210348e+308
"269",1.08648299897487e+307
"270",1.77710672981572e+308
"271",1.28146815515483e+308
"272",7.92113564588532e+307
"273",2.74186094019272e+307
"274",1.32318395454784e+308
"275",9.85415224329328e+307
"276",2.3967790573632e+307
"277",6.16701093406198e+307
"278",6.88972502241091e+307
"279",8.14284903197034e+307
"280",1.49179830186319e+308
"281",9.68833083681704e+307
"282",1.72343013582302e+308
"283",1.34799807810841e+308
"284",6.27092470750139e+307
"285",9.12872746050704e+306
"286",9.04557438697627e+307
"287",9.11642009407132e+307
"288",4.04627605525984e+307
"289",6.33972310857373e+307
"290",5.87139170347647e+307
"291",1.70991147070514e+308
"292",1.05289338186309e+308
"293",1.48593863304998e+308
"294",1.51703416907863e+308
"295",1.43457807525734e+308
"296",1.28792023194823e+308
"297",1.65839177336843e+308
"298",6.15534335325212e+307
"299",3.28544943237146e+307
"300",1.79261736527225e+308
"301",7.34748708883067e+307
"302",2.57680049639617e+307
"303",2.05865149953195e+307
"304",7.10659245869271e+307
"305",1.62979251900993e+308
"306",3.95001025403925e+307
"307",3.84414295389447e+307
"308",6.26894875282368e+306
"309",2.44927239960705e+306
"310",1.6411615149975e+308
"311",1.10683815047134e+308
"312",1.16224058593691e+308
"313",4.92086492147073e+307
"314",7.39755055707191e+307
"315",1.46168227348384e+308
"316",8.78744160156108e+307
"317",4.69756887031623e+307
"318",1.31873878357675e+308
"319",1.34310289587896e+308
"320",1.62913801167193e+308
"321",4.09634926342473e+307
"322",7.28073387929919e+307
"323",6.15793209492345e+307
"324",2.05885822537257e+307
"325",1.51960595939048e+308
"326",1.39654607267719e+308
"327",1.62743996752573e+308
"328",3.68473276189368e+307
"329",3.06400430932266e+307
"330",1.31396440143802e+306
"331",1.40962739683533e+308
"332",1.3090351814677e+308
"333",5.54040030874194e+307
"334",1.73878077300001e+308
"335",1.44890106154042e+308
"336",7.41833229933415e+307
"337",4.26236254319396e+307
"338",1.471194444407e+308
"339",1.37298711829393e+308
"340",5.77850029242537e+307
"341",2.30812911392162e+305
"342",8.25829221779187e+307
"343",4.97443638571568e+307
"344",1.54486503734842e+308
"345",6.47311851755856e+306
"346",1.02491247483962e+308
"347",1.26923565570908e+308
"348",8.19630729767336e+307
"349",4.04094240024559e+307
"350",2.89881461276084e+307
"351",7.9591519273791e+307
"352",1.15669007098471e+308
"353",1.53599099261752e+308
"354",1.22355551462194e+308
"355",8.42089674908053e+307
"356",2.44238061596452e+307
"357",1.45950814424659e+308
"358",1.22425064037808e+308
"359",1.69088695257435e+308
"360",1.66433742377804e+308
"361",1.61209383386822e+308
"362",1.19246583916514e+308
"363",1.46391679966032e+308
"364",6.79750125393587e+307
"365",3.3401460185863e+307
"366",3.69596044974041e+307
"367",1.37393222546156e+308
"368",9.53680345321046e+306
"369",6.10906985968492e+307
"370",1.55024666797795e+308
"371",5.95536381395435e+307
"372",5.86441335416562e+307
"373",4.55383105634719e+307
"374",1.12437863031983e+308
"375",1.25051573380725e+308
"376",6.85201136404605e+307
"377",6.53818484216796e+307
"378",1.50728133428396e+307
"379",9.2888956472605e+307
"380",1.63341454979213e+308
"381",9.82982261314279e+307
"382",6.91843211332665e+307
"383",3.1726227348814e+307
"384",5.69387288122739e+307
"385",1.43910232839562e+308
"386",1.65946085695938e+308
"387",1.28896879084501e+308
"388",8.32335505090518e+307
"389",1.46815550590683e+308
"390",1.38295983827969e+308
"391",4.64202531838272e+306
"392",1.3435640416331e+308
"393",7.90576682940152e+307
"394",1.39456503146067e+308
"395",5.88065959257433e+306
"396",1.56191379373079e+308
"397",5.96066819109562e+307
"398",3.5000928743753e+307
"399",4.57421862369424e+307
"400",1.50931442589664e+308
"401",1.24037507275354e+308
"402",3.45007871998377e+307
"403",8.72563662536636e+307
"404",1.01526235011036e+308
"405",4.54282592746786e+306
"406",1.58288251917094e+308
"407",1.62493879164581e+308
"408",1.28400351814822e+308
"409",6.31127521625212e+307
"410",1.67879917401087e+308
"411",9.67114861424186e+307
"412",1.2596715738946e+308
"413",4.60973430883013e+307
"414",2.53634247789801e+307
"415",1.7212153371192e+308
"416",5.39650103520246e+307
"417",1.33223245479437e+308
"418",3.70200145712589e+307
"419",1.74917348537017e+308
"420",5.44639667556189e+307
"421",1.05270976182496e+307
"422",1.73745804127877e+308
"423",1.6293837570151e+308
"424",1.29315564687314e+308
"425",1.63830159246021e+308
"426",2.25597036968567e+307
"427",1.0127316803629e+308
"428",8.24741992577523e+306
"429",9.91925158949433e+307
"430",1.71186395846743e+308
"431",1.56819102238796e+308
"432",9.2202274460076e+307
"433",1.03672823478931e+308
"434",4.57004675889397e+307
"435",5.06451984345178e+307
"436",1.19572132715341e+308
"437",1.6876792678379e+308
"438",7.17357400120419e+307
"439",5.45884394473956e+307
"440",5.63607687347427e+307
"441",2.57532346144798e+307
"442",1.7895633190825e+308
"443",1.61987571602416e+308
"444",1.39517677449458e+308
"445",1.66570176406256e+308
"446",1.25420732820377e+308
"447",9.01367187553498e+307
"448",1.60469357949352e+308
"449",9.95855932336748e+306
"450",1.79291346184653e+308
"451",1.28692774199975e+308
"452",5.83364143961681e+306
"453",1.18576353333084e+308
"454",1.02484322592525e+308
"455",1.77294985054577e+308
"456",1.77813633745535e+308
"457",6.40026183833738e+307
"458",7.48867139918946e+307
"459",4.34872512795365e+307
"460",5.00997541914491e+307
"461",1.7883608257917e+308
"462",1.02050807250667e+308
"463",2.57106435168047e+307
"464",3.07248850380888e+307
"465",1.72721940406072e+308
"466",5.7309380715077e+307
"467",4.44055332642055e+307
"468",1.04883636088994e+308
"469",1.5684168500765e+308
"470",5.11803022562635e+307
"471",1.17986793237782e+308
"472",7.67261690571706e+307
"473",1.55128585017558e+308
"474",1.49098205812818e+308
"475",1.50999176573802e+308
"476",7.18127270315339e+307
"477",1.7914965281311e+308
"478",6.00313652091364e+306
"479",1.20323891451841e+307
"480",6.75666185411816e+307
"481",8.71433389973279e+307
"482",9.46121785293389e+307
"483",9.05380195822231e+307
"484",1.03528694529654e+308
"485",1.2328824719079e+307
"486",9.67182167444843e+307
"487",1.43544639236958e+308
"488",1.49779118420409e+308
"489",3.472036467618e+307
"490",5.65064502213432e+307
"491",1.52696790728741e+308
"492",5.32261500151346e+307
"493",1.01578002264347e+308
"494",6.33747475682599e+307
"495",1.28159686448072e+308
"496",1.31154124870017e+308
"497",9.6658655750303e+307
"498",9.12973988778439e+307
"499",3.33995137965693e+307
"500",4.57613308563404e+307
"501",4.1994656077458e+307
"502",1.51134180904043e+308
"503",8.68194952858436e+307
"504",6.83935281263356e+307
"505",1.00554385968537e+308
"506",1.97584844093497e+307
"507",7.27442556206981e+307
"508",1.41511989667729e+308
"509",8.84609276648261e+307
"510",2.14938586649347e+307
"511",1.70194245931342e+307
"512",8.015979856612e+307
"513",1.59824833280568e+308
"514",1.40852698386898e+308
"515",1.12493368819846e+308
"516",1.353837184416e+308
"517",1.69283273263607e+308
"518",2.69237120061993e+307
"519",7.51367514152586e+307
"520",7.43944408189205e+307
"521",4.53282484715938e+307
"522",1.19858033570075e+308
"523",2.02511114701981e+307
"524",4.28699859836449e+307
"525",9.47901020949697e+307
"526",4.91750761381529e+306
"527",1.27711410288631e+308
"528",5.15075488082197e+307
"529",5.85762349919358e+306
"530",1.00088837056911e+308
"531",5.44796340034316e+307
"532",3.2042985022667e+307
"533",9.99370564260043e+307
"534",8.16290930579643e+307
"535",6.82925229584043e+306
"536",1.17413869541099e+308
"537",7.75541770461586e+307
"538",1.6900520197813e+308
"539",1.65592830573448e+308
"540",1.37418717525221e+308
"541",8.693852401125e+307
"542",3.22040309467417e+307
"543",7.44211066613157e+307
"544",8.61445544156555e+307
"545",1.1006952042042e+308
"546",3.46901155881489e+307
"547",3.50572410041379e+307
"548",1.50703376496402e+308
"549",8.62016006164885e+307
"550",1.0622361668931e+306
"551",1.48361410652869e+308
"552",1.20204428873615e+308
"553",5.42294168943928e+307
"554",7.15673600010233e+307
"555",1.69833091877442e+308
"556",7.15969379505e+307
"557",7.07621045032296e+307
"558",6.40336869008536e+307
"559",1.36219035029246e+308
"560",4.28389311699723e+307
"561",8.20232186307783e+307
"562",1.69216369181945e+308
"563",1.17641294904243e+308
"564",1.63258895404081e+308
"565",7.45486661282532e+307
"566",2.96979696683049e+307
"567",6.4146035519169e+307
"568",1.42035253774877e+308
"569",1.71218386161165e+308
"570",8.66361093358524e+307
"571",1.38866065121629e+308
"572",1.25033145397213e+308
"573",9.4804992799392e+307
"574",7.8148382337452e+307
"575",1.68846825750809e+308
"576",6.19881966776009e+307
"577",9.2133638181587e+307
"578",1.41208733711602e+308
"579",3.05561248471348e+307
"580",1.38473002959677e+308
"581",8.90837385663413e+307
"582",4.12924171909736e+307
"583",1.98555842627202e+307
"584",8.82961413710017e+307
"585",1.05669106545012e+308
"586",1.44048586313378e+307
"587",2.99659416056347e+307
"588",1.26473609278314e+308
"589",1.94684055519208e+307
"590",1.23114763899474e+308
"591",1.62054265122042e+308
"592",9.17094735812497e+307
"593",1.35488885867979e+308
"594",5.99383615524964e+307
"595",1.1321976533078e+308
"596",1.02061737467998e+307
"597",6.36453055518735e+307
"598",1.58856431824479e+308
"599",1.61388989553809e+308
"600",7.30763367741659e+307
"601",6.12002646548487e+307
"602",3.21113192812901e+307
"603",2.54659796066356e+307
"604",1.72477307188682e+308
"605",1.74646274843387e+308
"606",1.38679203758055e+308
"607",1.38688045997658e+308
"608",1.47163231168505e+308
"609",8.63432815546518e+307
"610",1.24686303585352e+308
"611",2.20717767515004e+307
"612",1.58393117424512e+308
"613",2.99180224697523e+307
"614",1.69981570022576e+308
"615",1.47280068348479e+308
"616",5.88163908347952e+307
"617",9.85156082292862e+307
"618",1.60556475348493e+308
"619",1.45629518969866e+308
"620",1.43269469506681e+308
"621",5.46787124058656e+307
"622",8.89325295925883e+307
"623",2.88721041056066e+307
"624",1.7887950901054e+308
"625",1.42950575304818e+308
"626",1.27896367724888e+308
"627",1.41107875788509e+308
"628",1.34554331576791e+308
"629",1.76966400646661e+308
"630",7.11269968118643e+307
"631",3.17917081978674e+307
"632",3.76130885354239e+307
"633",7.39027008541131e+307
"634",9.39160471777103e+307
"635",1.19663443609968e+308
"636",8.19844936407372e+307
"637",1.52459156539271e+308
"638",1.00748333698707e+308
"639",1.60699309826123e+308
"640",1.53477385473007e+308
"641",5.99021746153246e+307
"642",1.73308691862088e+308
"643",8.28664332647044e+307
"644",1.69245708564101e+308
"645",1.7622095767254e+308
"646",7.26906107763612e+307
"647",1.2565266497805e+308
"648",1.0346532380972e+308
"649",7.34876567318248e+307
"650",3.40325166484464e+307
"651",1.2332958352091e+308
"652",9.10554085842364e+307
"653",2.01424960448259e+305
"654",1.24751894642429e+307
"655",3.64640369232498e+307
"656",1.66652764863491e+308
"657",1.72586405182288e+308
"658",1.53512420928984e+308
"659",8.58596241575106e+307
"660",1.21003582220509e+308
"661",6.2783849695514e+307
"662",1.77363009492265e+308
"663",1.38517181411877e+308
"664",1.59664991468738e+308
"665",1.57337445649782e+308
"666",5.27012074576247e+307
"667",7.68386290098624e+307
"668",9.25562919146846e+307
"669",1.49538642845758e+308
"670",1.71543944814302e+308
"671",5.38476414091945e+307
"672",5.22842912080608e+307
"673",2.06552663113177e+307
"674",5.2971776545527e+307
"675",5.3139356329321e+307
"676",1.32909674466127e+308
"677",1.32429623044704e+308
"678",6.95785495183956e+307
"679",1.65734315543024e+307
"680",4.84962628900889e+307
"681",1.67623915114871e+308
"682",1.04157665062662e+308
"683",1.62115405552e+308
"684",1.55962474484949e+307
"685",1.45220000429977e+308
"686",1.57131070471449e+308
"687",1.2287993213502e+308
"688",1.32419930054867e+308
"689",1.22800788699432e+308
"690",2.1180235901549e+307
"691",6.22606432835609e+306
"692",1.55602123653213e+308
"693",5.35059649855426e+307
"694",1.42312705015573e+308
"695",1.47709376411505e+308
"696",1.41437528196355e+308
"697",4.30553681558607e+307
"698",4.47204000869076e+307
"699",1.37077808214196e+308
"700",9.44185131254622e+307
"701",1.50251447000761e+308
"702",9.24712028602816e+307
"703",1.38304874987617e+308
"704",3.55789582658036e+307
"705",6.54805630361272e+307
"706",1.56243450376327e+308
"707",8.29197127960583e+307
"708",7.45024106577974e+307
"709",1.41910932993596e+308
"710",8.0823720757985e+307
"711",1.38749058863604e+308
"712",1.03839164000809e+308
"713",5.35404817370297e+307
"714",1.19368197052148e+308
"715",4.82908703136675e+307
"716",1.66350231393886e+308
"717",9.10209223692828e+307
"718",1.0134007801867e+308
"719",2.82361915518708e+307
"720",1.01239819492655e+308
"721",5.4100061618973e+307
"722",1.1289007225893e+308
"723",8.91181856858489e+307
"724",9.55398376848366e+307
"725",2.72207503145887e+307
"726",4.50504718586469e+307
"727",8.30068275361757e+306
"728",1.1719773419294e+308
"729",9.50673214566482e+307
"730",1.62673722660464e+308
"731",1.6807487555488e+308
"732",1.76409280166998e+308
"733",1.46654704737906e+308
"734",1.32033225138169e+308
"735",1.34300154237122e+308
"736",2.58265708607703e+307
"737",1.43247437386025e+308
"738",2.02161474632012e+307
"739",1.75600219565476e+308
"740",6.8423447174313e+307
"741",2.36904251120315e+307
"742",1.51325039101937e+308
"743",1.16982293354032e+307
"744",4.24221829031594e+307
"745",1.11557839650618e+308
"746",1.61944664590867e+308
"747",2.78157879809261e+307
"748",1.65178546463116e+308
"749",1.42483280786878e+307
"750",1.6062338331642e+308
"751",1.25188946212079e+308
"752",4.77837054079817e+307
"753",1.23594723734516e+308
"754",4.94337502663196e+307
"755",4.23228263003119e+307
"756",3.22607040271073e+307
"757",9.01025654898247e+307
"758",7.30390624921428e+307
"759",1.64011476678334e+308
"760",9.96652969903449e+307
"761",1.27728368772718e+308
"762",1.59055159920135e+308
"763",1.46879400697385e+308
"764",1.2720819151442e+308
"765",5.57715216928071e+307
"766",3.89780378060485e+307
"767",1.74878168740548e+308
"768",2.89099303682592e+307
"769",1.3758422815966e+308
"770",1.37645526056365e+308
"771",3.6094465386796e+307
"772",1.57615684914046e+308
"773",5.84051481148151e+307
"774",1.05533861153167e+308
"775",4.56484832385995e+307
"776",6.52066823956028e+307
"777",1.37349845020914e+308
"778",6.46302951353196e+307
"779",9.39132503556118e+307
"780",3.77394750663981e+307
"781",1.47981378429361e+308
"782",9.08944902942973e+307
"783",7.10047054140276e+307
"784",1.56018819810828e+308
"785",8.27006364551189e+307
"786",1.44919609789549e+308
"787",1.77608098367052e+308
"788",1.37487218766034e+308
"789",1.52797452358288e+308
"790",1.64510877400004e+306
"791",6.78647892692588e+307
"792",1.13541806162716e+308
"793",8.19717513135491e+307
"794",8.88136276612753e+307
"795",1.24963381520639e+308
"796",1.23650204899328e+308
"797",1.70657040694846e+308
"798",9.74050942034627e+307
"799",3.53293919348792e+307
"800",9.76199788786018e+307
"801",9.62848353756955e+306
"802",4.76171360221563e+307
"803",4.55711931430249e+307
"804",3.14352189291922e+307
"805",6.05868095665721e+306
"806",1.37311094950681e+308
"807",8.33337583997505e+307
"808",8.42928128628288e+306
"809",1.45880147223433e+307
"810",3.90462625725287e+307
"811",1.22300524864286e+308
"812",1.57637909854112e+308
"813",1.084157974184e+308
"814",9.31910508057036e+306
"815",6.94291226219295e+307
"816",3.87462579485908e+307
"817",1.9953155783173e+307
"818",7.67055285984742e+307
"819",1.78210290026247e+308
"820",1.26479228501876e+308
"821",1.084745722923e+308
"822",4.77369253157859e+307
"823",1.00429713201279e+308
"824",1.42790980524584e+308
"825",5.2620013466175e+307
"826",1.69300636141639e+308
"827",1.64786019772521e+308
"828",5.53221589048219e+307
"829",2.30036533352736e+307
"830",7.49904105071492e+307
"831",1.66350231393886e+308
"832",1.32138305672325e+308
"833",2.25485110124583e+307
"834",2.60940476523129e+306
"835",1.13440380811517e+308
"836",7.75229080286051e+307
"837",1.4283310094591e+308
"838",9.7725296366374e+307
"839",4.45960559234222e+307
"840",9.58447617351324e+306
"841",2.25061008036273e+307
"842",1.64039144641317e+308
"843",8.80268930001584e+307
"844",4.15531350481138e+307
"845",4.63108339348103e+306
"846",8.10677884413138e+307
"847",6.38806619105304e+307
"848",2.55493486378909e+307
"849",5.50613980319955e+307
"850",7.5467700878212e+307
"851",4.9301800320847e+307
"852",1.39117444384224e+308
"853",1.73236080830578e+308
"854",6.05849649364627e+307
"855",2.76128566004967e+307
"856",1.677107610752e+308
"857",1.09182855551526e+307
"858",1.16287557193379e+308
"859",1.06768974990269e+308
"860",3.07371652392149e+307
"861",1.39808057889552e+308
"862",1.70231416490257e+308
"863",1.2303496755303e+308
"864",1.00713552623814e+308
"865",5.19955980404732e+307
"866",1.01288940532109e+308
"867",1.64256506239954e+308
"868",3.42964725780632e+307
"869",8.66785733811721e+307
"870",2.70437980441862e+307
"871",1.59910548882771e+308
"872",1.32785681428608e+307
"873",1.40528010827349e+308
"874",2.65016572937474e+307
"875",1.34659628937781e+308
"876",1.51084293535182e+308
"877",8.76620851012371e+307
"878",3.78830568770485e+307
"879",7.00393239453962e+307
"880",1.20768843799106e+307
"881",1.72171809917312e+308
"882",9.2846933366951e+307
"883",9.30986974507094e+307
"884",4.61282949049435e+307
"885",1.64769008428383e+308
"886",2.83799330402036e+307
"887",1.26168065666299e+308
"888",1.34557441628416e+308
"889",1.43120531507358e+308
"890",1.05608142713844e+308
"891",8.55867532270648e+307
"892",1.60332855022843e+308
"893",1.50989734147489e+308
"894",1.0079952421299e+308
"895",8.95016554769128e+307
"896",1.26044432385315e+308
"897",3.87017540020285e+307
"898",4.64961245554292e+306
"899",9.2383762952236e+307
"900",1.18953385035344e+308
"901",1.28973491227159e+308
"902",5.64741727498975e+306
"903",1.58936915514074e+308
"904",1.41190587659413e+308
"905",3.45675589855677e+307
"906",1.57507588542299e+308
"907",1.2439471990077e+308
"908",2.75551554240703e+307
"909",8.34801940533146e+306
"910",8.16182426439517e+307
"911",1.48645467016977e+308
"912",8.15336911860051e+307
"913",9.74706815957104e+307
"914",2.72162491039478e+307
"915",1.15399815787484e+308
"916",2.46388062415119e+307
"917",7.61624687742709e+307
"918",1.02811643077257e+308
"919",1.58049513702171e+308
"920",3.86341861042848e+307
"921",1.43128905640677e+308
"922",1.50144264734698e+308
"923",6.09978556164265e+307
"924",5.95112002055222e+307
"925",1.48046287145813e+308
"926",8.39070319977883e+307
"927",1.07673568228352e+308
"928",3.26413656281854e+307
"929",1.6249918767089e+308
"930",1.66039355965909e+308
"931",6.80948202893768e+307
"932",1.28338320341838e+307
"933",1.51949522115692e+308
"934",5.394493653063e+307
"935",1.4490651589981e+308
"936",3.53361250748664e+307
"937",1.25692924573796e+308
"938",1.01276908873259e+308
"939",1.65583718904568e+307
"940",1.73168956341757e+308
"941",1.27445786702219e+308
"942",1.16698180368923e+308
"943",8.21430911192591e+307
"944",1.01248548942808e+308
"945",1.27498513645026e+308
"946",1.75107976972169e+308
"947",5.19862294056913e+307
"948",1.63593039952247e+308
"949",1.11174579585505e+308
"950",2.0586768496908e+306
"951",1.41900324813804e+308
"952",1.63024144272295e+308
"953",1.30608014019132e+308
"954",1.01387304795146e+308
"955",1.03409910573672e+307
"956",9.14901067186381e+307
"957",1.41234913999701e+308
"958",1.27931022747923e+308
"959",1.3646450469738e+308
"960",2.61680041686468e+307
"961",1.78045067550639e+308
"962",8.13749773559631e+306
"963",3.00834257327294e+307
"964",6.92533746194026e+307
"965",7.23358133372225e+307
"966",1.58540101403648e+308
"967",1.65252325294377e+308
"968",1.29064769249706e+307
"969",6.24177660968593e+307
"970",3.99440172496824e+307
"971",1.53736216801284e+308
"972",5.56068982846802e+307
"973",5.84903014412522e+307
"974",7.63718850819411e+306
"975",1.06584500310725e+308
"976",7.97388535571859e+307
"977",5.95752318746576e+307
"978",9.4989405012377e+307
"979",9.22513967777505e+307
"980",6.33128098312119e+307
"981",9.33055360719833e+306
"982",4.92057477729744e+307
"983",7.3340964142033e+307
"984",3.62715936496633e+307
"985",5.37374782094019e+307
"986",2.57260668505019e+306
"987",6.9101116906042e+307
"988",1.07039296558796e+307
"989",2.00557129283634e+307
"990",7.12098506476064e+307
"991",1.54679989148622e+308
"992",1.78425736710471e+308
"993",8.04908749332845e+307
"994",6.03587173151254e+307
"995",1.33369789962937e+307
"996",2.85773085500726e+306
"997",5.90481406698957e+307
"998",4.32901705414434e+306
"999",2.76441997220453e+307
"1000",1.69508901230488e+308
