"","x"
"77",1.26417627545317e+308
"78",1.13786995842193e+307
"79",1.71003256322916e+308
"80",1.66209885257499e+308
"81",3.85565978671802e+307
"82",1.74168668014824e+308
"83",1.23547836169709e+308
"84",1.39206336512083e+308
"85",4.71068722102037e+307
"86",1.46588439961482e+308
"87",2.04678241076e+306
"88",3.89111427138519e+307
"89",7.51252053834629e+307
"90",4.71642672103399e+307
"91",1.07537682307517e+308
"92",1.72999486004637e+308
"93",1.50916854805228e+308
"94",1.7639729599098e+308
"95",1.4452516944575e+308
"96",1.20888128110806e+308
"97",1.56107065408142e+308
"98",1.66576175105061e+308
"99",1.67296433325101e+308
"100",4.62581794642557e+307
"101",1.49911822480752e+307
"102",1.46793096418887e+308
"103",1.04815963245241e+308
"104",1.0649106889664e+308
"105",1.79145842649023e+308
"106",1.31835230743393e+308
"107",1.78133960435507e+308
"108",8.39927103384446e+307
"109",1.5273652938897e+308
"110",2.14181279027163e+307
"111",8.96708301518137e+307
"112",1.2132118172454e+308
"113",3.73645957550538e+307
"114",1.35406574858425e+308
"115",8.46428505799964e+307
"116",2.77801059971777e+307
"117",4.89144835387226e+307
"118",1.3964056099443e+308
"119",1.64961161571015e+308
"120",1.89097400941673e+307
"121",1.74054428303221e+308
"122",1.53505377646915e+308
"123",1.78088186983594e+308
"124",1.03190120667949e+308
"125",9.96173699178712e+307
"126",1.74811794108461e+308
"127",9.24728788850626e+306
"128",1.00647719884138e+308
"129",1.28636419563712e+308
"130",1.72269029247652e+307
"131",3.07983983048706e+307
"132",1.61710419532937e+308
"133",1.04394167013277e+308
"134",1.57725915314302e+308
"135",3.07838024215572e+307
"136",1.30867479447729e+308
"137",1.55246474170602e+308
"138",1.53339745907917e+308
"139",1.48928907119419e+308
"140",1.18957969004317e+308
"141",9.76802647924854e+307
"142",1.67398925101603e+308
"143",7.82752113462954e+307
"144",7.57547380692326e+307
"145",2.64263190838433e+307
"146",5.95747449276351e+307
"147",1.75091915423105e+306
"148",8.57852449310212e+307
"149",8.1522213596761e+307
"150",1.31365377373486e+308
"151",2.6913239335422e+307
"152",1.00230614025557e+307
"153",1.28162495220643e+308
"154",6.65383854305431e+307
"155",1.56699712479877e+308
"156",1.41478903144849e+308
"157",1.73898200376625e+308
"158",1.71724796900121e+308
"159",1.91757578895924e+307
"160",1.59228650016416e+308
"161",9.55874645285288e+307
"162",7.21234905632755e+307
"163",4.87197287869835e+307
"164",1.6526613768048e+308
"165",6.16312022764429e+307
"166",7.02741703818554e+307
"167",3.42984688929227e+307
"168",1.56253515545157e+308
"169",1.00993965166562e+308
"170",2.9619872077324e+306
"171",1.53847524069371e+308
"172",1.52495523146444e+308
"173",1.17263432929665e+308
"174",4.09192489636855e+307
"175",1.25913486603051e+308
"176",1.01888692150519e+308
"177",3.53442348723167e+307
"178",9.98343373247913e+307
"179",1.52874144748699e+308
"180",1.36348412559961e+308
"181",2.43789243682436e+307
"182",1.39332629193377e+308
"183",1.75585695710887e+308
"184",1.01773792598495e+308
"185",1.56744199143895e+308
"186",1.19104749559862e+308
"187",5.58250383872836e+307
"188",1.22295580746289e+308
"189",1.69855192802224e+308
"190",1.09006143642947e+307
"191",1.51889997291718e+308
"192",1.31527546204951e+308
"193",1.80310990064049e+307
"194",1.40806131742059e+308
"195",1.4691757068396e+308
"196",1.71636663646894e+308
"197",1.51191895695745e+308
"198",6.77472329146567e+307
"199",8.91507182190861e+307
"200",1.39594947426375e+308
"201",1.04088162881045e+308
"202",1.70373884163121e+308
"203",1.08386819687515e+308
"204",7.28038259117361e+307
"205",1.16980860109381e+308
"206",3.62180101255986e+307
"207",5.11843367697834e+307
"208",1.08573059352343e+308
"209",2.0455944752396e+307
"210",3.34917501095856e+307
"211",1.75135623104596e+308
"212",1.68319366078506e+308
"213",1.04987374258831e+308
"214",1.06308310699778e+308
"215",1.75125763037905e+308
"216",1.73753866066827e+308
"217",1.67338441091465e+308
"218",5.8973567574146e+307
"219",9.81515022608066e+307
"220",1.32843686844321e+308
"221",4.87234616305119e+307
"222",1.04589756680688e+308
"223",1.38845717952893e+308
"224",2.71617078803996e+307
"225",1.26613039847153e+308
"226",1.16588211058277e+308
"227",1.70140672169852e+308
"228",1.03410879675681e+308
"229",1.24426468042196e+308
"230",1.43201657273101e+307
"231",1.15987048901398e+308
"232",1.30911891365555e+308
"233",8.7370862468744e+307
"234",1.38393596635095e+308
"235",3.96834007522558e+307
"236",1.17689124716553e+308
"237",1.50993341104919e+308
"238",1.46862443304165e+308
"239",6.04730267636711e+307
"240",1.04744519329065e+308
"241",1.75630508142394e+308
"242",1.46472942879408e+308
"243",1.04669569401119e+307
"244",9.65003355190875e+307
"245",2.45990109384206e+307
"246",1.06719548511549e+308
"247",6.7467441780899e+307
"248",4.52150857415502e+306
"249",4.0817291779954e+307
"250",1.19220878283093e+308
"251",3.18013693548904e+307
"252",1.4310328810377e+308
"253",5.54989312593139e+307
"254",4.11496865637952e+307
"255",3.09818558546701e+307
"256",9.20181439001587e+307
"257",2.35480808899648e+307
"258",1.66917078591042e+308
"259",1.59144842968423e+308
"260",1.00785190948629e+308
"261",1.6026678338891e+308
"262",1.74184771840787e+308
"263",1.4361763363207e+308
"264",7.11303615269552e+307
"265",1.60819417566761e+308
"266",1.41906727103708e+308
"267",3.074330799957e+307
"268",1.35226382788825e+308
"269",1.63285494616214e+308
"270",1.05628235307444e+308
"271",7.73727478171295e+307
"272",3.14448873295962e+307
"273",8.52184168462551e+307
"274",7.48858864559985e+306
"275",9.50108628288777e+307
"276",1.41560874371017e+308
"277",1.70311880065537e+308
"278",1.7668933294068e+308
"279",2.57222666015776e+307
"280",2.81014330138491e+307
"281",1.74814580288738e+308
"282",3.52575218353069e+307
"283",1.76459286396302e+308
"284",1.31547431393865e+308
"285",1.5563974008761e+308
"286",1.58171674110288e+308
"287",8.28531103604716e+307
"288",1.2847248843517e+308
"289",1.69197990964794e+308
"290",4.5278973236521e+307
"291",7.86420329063775e+307
"292",1.35595387893995e+308
"293",1.05162203988857e+308
"294",1.60676701740719e+308
"295",1.18330316084985e+308
"296",1.13496394189927e+308
"297",8.07008195382746e+307
"298",3.2928100313503e+307
"299",8.87262544504258e+307
"300",6.12814297734116e+307
"301",9.91717096066948e+307
"302",2.82957184617961e+306
"303",3.25489258870931e+307
"304",1.75091719629723e+308
"305",1.46116304644041e+308
"306",1.12467476279953e+308
"307",1.29212658824288e+308
"308",1.62405698179742e+308
"309",9.08964500886919e+307
"310",7.51150287281627e+307
"311",3.81248980569237e+307
"312",4.36752097521456e+307
"313",1.5629131010369e+308
"314",7.76852557885094e+307
"315",9.47990981729663e+307
"316",9.23737312722283e+307
"317",1.29388793575732e+308
"318",1.53086310483521e+308
"319",1.20281459121178e+308
"320",1.024448818047e+308
"321",1.78133960435507e+308
"322",8.65846358413378e+307
"323",7.24555377334023e+307
"324",4.42547694015575e+307
"325",1.73398438811659e+308
"326",1.08500994773049e+308
"327",8.05953030145062e+307
"328",1.48564117698465e+308
"329",8.50968861916167e+307
"330",1.76068439716155e+308
"331",1.46440080076788e+308
"332",4.82728408401525e+307
"333",1.72797639435138e+308
"334",6.67139289418451e+307
"335",7.54046927258892e+307
"336",1.60145647579286e+308
"337",1.07119412620233e+308
"338",1.63735031147722e+308
"339",1.21732009363061e+308
"340",6.90873059392618e+307
"341",8.21586531489587e+307
"342",8.63775619687746e+307
"343",7.22201976191404e+307
"344",2.10384280520827e+307
"345",1.473450448749e+308
"346",4.50821569604404e+307
"347",1.32256622885689e+308
"348",2.08570667756091e+307
"349",1.75135623104596e+308
"350",8.6890024175494e+307
"351",2.92851991756047e+307
"352",5.55923776874308e+307
"353",4.09270572175373e+307
"354",1.52463438655801e+308
"355",9.11808768213523e+307
"356",2.73017501759789e+307
"357",1.60845790547976e+308
"358",2.77846671532257e+307
"359",1.1237507336919e+308
"360",1.55057576991311e+308
"361",1.20484582150229e+308
"362",1.77982591822047e+308
"363",7.64732634364012e+307
"364",1.5288325632818e+308
"365",1.41211792783454e+308
"366",1.09017339964349e+308
"367",8.28974248314185e+307
"368",9.55043210705758e+307
"369",1.76962725819708e+308
"370",4.85465411533807e+307
"371",1.36514684950637e+308
"372",1.71468344036774e+308
"373",1.355618142624e+308
"374",1.28752630003545e+308
"375",4.37257233354501e+307
"376",1.18175440558679e+308
"377",1.07497583792538e+308
"378",1.56518702466449e+308
"379",6.44345612770059e+307
"380",5.6597489294969e+307
"381",1.95526846000272e+307
"382",8.1900135032331e+307
"383",1.4174324820721e+308
"384",1.27135294002358e+308
"385",1.23256226112475e+308
"386",1.01764113800968e+308
"387",8.68948801074536e+307
"388",5.48721203157605e+307
"389",1.75564533409793e+308
"390",1.36392250189455e+308
"391",3.27814011897413e+307
"392",9.66570703763817e+307
"393",1.62997475153321e+308
"394",7.70754071581669e+307
"395",1.29537026802213e+307
"396",1.32187066336987e+307
"397",1.25449416254207e+308
"398",1.21886063316152e+308
"399",1.29554622884441e+308
"400",5.49254921743577e+307
"401",1.53655736156622e+308
"402",1.09756807670063e+308
"403",1.40659923903363e+308
"404",6.262596649575e+307
"405",4.14238752440076e+307
"406",2.49793488196116e+307
"407",1.43962888652533e+308
"408",3.18423789535485e+307
"409",1.7429087634342e+308
"410",1.28784498390797e+308
"411",7.58148514750792e+307
"412",8.81865484962706e+307
"413",7.01954990918396e+307
"414",2.543123471971e+307
"415",9.41464889988158e+307
"416",8.47273114615e+307
"417",3.50415172137024e+307
"418",2.70134542877371e+307
"419",1.18430618795212e+308
"420",6.17196664101182e+307
"421",2.78330654310048e+307
"422",9.62332767680174e+307
"423",7.5916713475132e+307
"424",1.57009700361284e+308
"425",1.60647449866894e+308
"426",1.34170176209264e+308
"427",1.41317516325925e+308
"428",7.72606349122443e+307
"429",7.76522222411722e+307
"430",5.1194002153517e+307
"431",9.74262226162313e+306
"432",1.72668191037176e+308
"433",9.32729085442346e+307
"434",9.36767173786036e+307
"435",1.08140597671354e+308
"436",1.57969337882733e+308
"437",4.19433876449929e+307
"438",1.20815090507644e+308
"439",2.14254427664179e+307
"440",8.41228753281173e+306
"441",1.05782592037911e+308
"442",1.25532967683764e+307
"443",9.12300844545831e+306
"444",1.5218719803752e+307
"445",1.34902938647188e+308
"446",1.69876046234303e+308
"447",8.16444579667557e+307
"448",4.93782823821972e+307
"449",1.69005992119705e+308
"450",7.13520104629692e+307
"451",1.41347530181096e+307
"452",1.10875580232768e+308
"453",1.72782082174983e+308
"454",9.23571950541973e+307
"455",1.19555754110565e+308
"456",1.16303995849002e+308
"457",3.0279892809563e+307
"458",1.58823775604367e+308
"459",9.23909860995347e+307
"460",9.03869054589487e+307
"461",1.63193449182951e+308
"462",6.18746258255703e+307
"463",8.51317035945989e+307
"464",1.30093736976394e+308
"465",1.64429851058722e+308
"466",1.47348605022875e+308
"467",1.68239429140103e+308
"468",5.9468873468133e+307
"469",3.02949765618811e+307
"470",1.40804027192862e+308
"471",1.56082855014729e+308
"472",8.39951171266858e+307
"473",1.35781406253572e+308
"474",4.31236502816743e+307
"475",4.32945016244553e+307
"476",8.48052757201349e+307
"477",3.18662721845711e+306
"478",5.826969540286e+307
"479",1.46878893993213e+308
"480",1.33564351751615e+308
"481",9.51209584480532e+307
"482",1.52312493383296e+308
"483",1.14438245332414e+308
"484",1.16391997815745e+308
"485",8.73209498383331e+307
"486",1.63941881551011e+308
"487",2.17096261248181e+307
"488",5.21714920417236e+307
"489",1.371991457134e+308
"490",1.36127884594462e+308
"491",1.06097782068543e+308
"492",7.02555901990394e+307
"493",3.62000851024885e+307
"494",1.27477036055628e+308
"495",2.28428621753186e+307
"496",1.71622797326661e+308
"497",1.56238569446451e+308
"498",1.78968907658787e+308
"499",1.79145842649023e+308
"500",4.97381045045476e+307
"501",1.10631378181767e+308
"502",6.6858514654134e+307
"503",1.26522694449066e+308
"504",1.78968907658787e+308
"505",4.52594620023864e+307
"506",1.76991536461771e+308
"507",1.78881096473751e+308
"508",9.4546858972504e+307
"509",6.05229916386847e+307
"510",1.78945118640011e+308
"511",4.0675294289766e+307
"512",1.29622772554171e+308
"513",6.83935203175354e+307
"514",7.39355402389514e+307
"515",1.68872349511027e+307
"516",1.50028195051953e+308
"517",1.68168707941337e+308
"518",1.68859448868053e+308
"519",1.57351553392409e+308
"520",1.62810074805544e+308
"521",8.91269120757533e+307
"522",1.6423252732203e+308
"523",9.98945805684546e+307
"524",1.74565014630163e+308
"525",1.72967140888655e+308
"526",1.58294764644386e+308
"527",1.77982591822047e+308
"528",5.19991476497233e+307
"529",4.44124242799051e+307
"530",1.2133540392719e+308
"531",1.18568150467621e+308
"532",3.78398248215722e+307
"533",1.10088524564029e+308
"534",1.76291779557973e+308
"535",9.45920654120181e+307
"536",7.55221570773924e+307
"537",8.79125515082971e+306
"538",1.6544620893964e+308
"539",1.53107192064861e+308
"540",1.7247531692419e+308
"541",1.27322043337966e+308
"542",3.14545445340775e+306
"543",1.11509313364375e+308
"544",1.1573201482469e+308
"545",1.41696394157863e+308
"546",5.43086701168026e+307
"547",3.81861288882972e+307
"548",1.19012611681961e+308
"549",9.88376419245744e+307
"550",1.70191411203581e+308
"551",1.36350666095335e+307
"552",1.0573257335422e+308
"553",3.77592322343438e+307
"554",1.50244940916641e+308
"555",6.23293401423082e+307
"556",6.72193142074293e+307
"557",1.16755468682119e+308
"558",3.90838817740426e+307
"559",1.71928122976453e+308
"560",7.63636370777698e+307
"561",1.74258341153264e+308
"562",1.43052779174427e+308
"563",1.08936158803601e+308
"564",5.73486731004071e+307
"565",1.01390275730285e+308
"566",8.18603968456581e+307
"567",4.46955087335527e+307
"568",9.58389645584428e+307
"569",1.22190163634343e+308
"570",1.24641194268264e+308
"571",3.08918419803203e+307
"572",1.77864995664709e+308
"573",1.5009483152312e+308
"574",1.53628798955269e+307
"575",1.34142179764728e+308
"576",1.1079923869644e+307
"577",1.35497560584009e+308
"578",1.46231210819718e+308
"579",1.75964199334065e+308
"580",3.55402254842253e+307
"581",1.65940253419501e+308
"582",1.11275453069645e+308
"583",1.70884958052885e+308
"584",4.42201479055833e+307
"585",1.61471652783308e+308
"586",2.44878324655978e+307
"587",4.38893866590908e+307
"588",1.58183872167315e+308
"589",1.05929787673281e+308
"590",1.51657154800022e+308
"591",2.87499718735832e+307
"592",1.09225928202405e+308
"593",4.24832594232156e+307
"594",1.51780105516177e+308
"595",1.65680511842788e+308
"596",1.48649880693402e+307
"597",1.12001358181674e+308
"598",1.5779850399148e+308
"599",3.3947638372393e+307
"600",7.18711286755698e+307
"601",1.31259151141882e+308
"602",8.83448768280294e+307
"603",1.57702955892311e+308
"604",1.78881096473751e+308
"605",1.16179634927613e+308
"606",1.43077135324899e+308
"607",1.01868854081656e+308
"608",1.77312179210888e+307
"609",5.24594226826456e+306
"610",1.31936523400246e+308
"611",5.22354547833497e+306
"612",1.09573577676523e+308
"613",4.02828369670164e+307
"614",1.78968907658787e+308
"615",1.4880416969756e+308
"616",9.96231833738145e+307
"617",1.03822691716586e+308
"618",7.24353194351651e+307
"619",9.09170653253913e+307
"620",4.42800894799457e+307
"621",1.20345779887317e+308
"622",7.77664192024496e+307
"623",1.79422472925689e+307
"624",1.24504483368476e+308
"625",1.50195884941325e+308
"626",7.75659170542396e+307
"627",1.16376602122693e+308
"628",3.17819144212023e+307
"629",1.38838790740971e+308
"630",1.48637104576537e+308
"631",8.84159282504482e+306
"632",4.54870986412788e+306
"633",8.67564656477968e+307
"634",9.93653437422877e+306
"635",1.4734293045988e+308
"636",1.58781308351863e+308
"637",1.35095463135652e+307
"638",8.2835179728707e+307
"639",6.08230922075896e+307
"640",1.15174365557775e+308
"641",4.413460734196e+307
"642",1.00532488857342e+308
"643",7.08082794662561e+307
"644",1.34604861328697e+308
"645",9.40461925097761e+307
"646",1.08765597922896e+308
"647",1.06464938341158e+307
"648",1.28645358177354e+308
"649",1.45276383519594e+308
"650",1.83073494084235e+307
"651",7.1705601437624e+306
"652",1.12724872797522e+308
"653",1.06663435883555e+308
"654",1.73302598816541e+308
"655",3.41314966812003e+307
"656",1.41079847140528e+308
"657",1.34444584061283e+308
"658",4.98072894597624e+307
"659",8.53856081137409e+307
"660",4.21212337771189e+307
"661",8.4609322890443e+307
"662",7.26983667166337e+307
"663",9.16427112103327e+307
"664",1.74795098092794e+308
"665",9.93472059210951e+307
"666",1.77487543564465e+308
"667",7.07534266756108e+307
"668",8.88618429440727e+307
"669",1.28325219414546e+308
"670",1.54246963379708e+308
"671",1.11244282066566e+308
"672",9.60014317809142e+307
"673",6.48275984680313e+306
"674",1.72965020639196e+308
"675",3.28129189904434e+307
"676",1.28529131716647e+308
"677",1.56353738684191e+308
"678",6.36558606004308e+307
"679",1.7639729599098e+308
"680",1.27956565273987e+308
"681",4.4328885134784e+307
"682",5.29454265587538e+307
"683",1.06130032862617e+308
"684",1.59442351914055e+308
"685",1.67786955628507e+308
"686",5.77717307490466e+307
"687",4.54409668544189e+307
"688",1.71148267221416e+308
"689",1.31487436282315e+308
"690",7.81404404012982e+307
"691",1.6407564040308e+308
"692",1.77020888061736e+308
"693",4.28328385278462e+307
"694",1.25503841252892e+308
"695",1.60395081215026e+308
"696",1.70860842671045e+308
"697",4.27494841268413e+307
"698",1.6345186882603e+308
"699",3.2891151383607e+307
"700",6.64772184071857e+307
"701",1.27265369747196e+307
"702",9.6440878123198e+307
"703",1.03762676825618e+308
"704",1.42609199233632e+307
"705",8.1993871115847e+307
"706",8.63338377660787e+307
"707",1.15531034180193e+308
"708",3.48396860811358e+306
"709",3.36263422638213e+307
"710",1.23048172162091e+308
"711",9.39596363530317e+307
"712",8.01418564728134e+307
"713",1.61774590158109e+308
"714",1.73010233880774e+308
"715",1.63121456513812e+308
"716",1.27144705414374e+308
"717",9.00407170967947e+307
"718",8.01860070626242e+307
"719",1.72429838003729e+308
"720",1.46482911716198e+308
"721",9.00076825567196e+307
"722",1.64792165585286e+308
"723",1.49441071863665e+307
"724",9.73579566329131e+307
"725",6.16781458395404e+307
"726",2.99418439262606e+306
"727",5.0090834179489e+307
"728",1.42583877747293e+308
"729",7.56100731135925e+307
"730",1.14325738872492e+308
"731",1.06505885018013e+308
"732",1.41410767899907e+308
"733",9.8159563869161e+307
"734",1.78750465902841e+308
"735",3.95865881338756e+307
"736",2.99117348847153e+307
"737",1.71203114366717e+308
"738",1.74928773538988e+308
"739",8.02779325375103e+307
"740",1.14264311957938e+308
"741",3.48785632170425e+307
"742",6.45885514037534e+307
"743",1.65103586217774e+308
"744",1.07166811535276e+308
"745",6.54355574465396e+307
"746",7.81304287935838e+307
"747",1.49845822311745e+308
"748",7.14572513713346e+306
"749",1.11759991861341e+308
"750",1.05338237761937e+308
"751",1.18129086263468e+308
"752",5.25429514735378e+307
"753",3.88038365227782e+307
"754",1.18531136696691e+308
"755",1.12428170204665e+308
"756",1.14683876208862e+308
"757",1.39985644478256e+308
"758",5.97801685830945e+307
"759",6.73144616276935e+307
"760",1.04715199152155e+308
"761",1.9556823944256e+307
"762",4.93800072113689e+307
"763",2.28116366852673e+307
"764",1.45425487901767e+308
"765",1.6747136165128e+308
"766",1.33953434855591e+308
"767",1.08486341803243e+307
"768",4.73117816177919e+307
"769",7.90341695040488e+307
"770",1.71070360716582e+308
"771",1.13586775250563e+308
"772",3.33135487898721e+306
"773",1.34575354103037e+308
"774",9.45206318896219e+306
"775",1.71959667161233e+308
"776",7.45856179467132e+307
"777",4.90008369141069e+307
"778",9.20654259664483e+307
"779",6.96148746326822e+307
"780",3.17115446784677e+307
"781",8.66445414219473e+307
"782",1.63605911712431e+308
"783",1.45280777087169e+308
"784",8.79039836311373e+307
"785",1.69109221490679e+308
"786",1.50120153336424e+308
"787",3.01882821128804e+307
"788",1.3956435214312e+308
"789",1.19331513206695e+308
"790",5.93100229841642e+307
"791",1.10050118434618e+308
"792",1.7639729599098e+308
"793",4.05748793355432e+307
"794",4.841062387942e+307
"795",4.20359463700297e+307
"796",5.46084009060121e+307
"797",8.66624175852128e+307
"798",1.75781709395228e+308
"799",1.11074339408593e+308
"800",8.80991527021786e+307
"801",1.6148708041693e+308
"802",1.05952559416551e+308
"803",4.96420791174325e+307
"804",1.04873273095399e+308
"805",4.05056268619326e+307
"806",1.71613559430759e+308
"807",1.74130880808121e+308
"808",4.46651156407537e+307
"809",1.63587903373984e+307
"810",2.68107453626484e+307
"811",6.98782010678675e+307
"812",1.39654293146443e+307
"813",4.50676394208703e+307
"814",1.44049759631627e+308
"815",1.11645119987588e+308
"816",1.76650290167217e+307
"817",1.4362007577123e+308
"818",3.51792884814135e+307
"819",4.26987407247883e+307
"820",7.38953652448595e+307
"821",1.14520571040586e+308
"822",1.35413449664421e+308
"823",1.62754859991711e+308
"824",1.63234336203164e+307
"825",8.46528465423948e+307
"826",9.22865126814467e+307
"827",1.69006850056185e+308
"828",1.00367648526548e+308
"829",9.9344767747988e+306
"830",2.68716913572831e+307
"831",1.07456477660016e+308
"832",5.94396871900021e+307
"833",9.99493495264131e+307
"834",1.46730595711533e+308
"835",3.44595718841556e+307
"836",1.73560318763008e+308
"837",1.1171504368747e+308
"838",7.03285306551051e+307
"839",7.6675062526207e+307
"840",1.7770864333533e+308
"841",7.41328381033874e+307
"842",1.09463703563551e+308
"843",8.77313708436056e+307
"844",1.56210663535493e+308
"845",1.58524166018674e+308
"846",7.68572845206996e+306
"847",1.03727670244741e+308
"848",4.13484978795939e+307
"849",3.04983724744446e+307
"850",1.19474492885977e+308
"851",6.76341290484063e+306
"852",1.4903495623656e+308
"853",1.77710802865635e+308
"854",9.76159829819488e+307
"855",9.76641395944879e+307
"856",1.06078665055457e+307
"857",1.72959972475234e+305
"858",1.48503215476573e+308
"859",1.24020360698474e+308
"860",7.39989939173076e+307
"861",1.23567033710855e+308
"862",1.20565202094222e+308
"863",3.52699644540848e+307
"864",1.78138370162321e+308
"865",4.12684037138816e+307
"866",1.45018732391733e+308
"867",1.7187349852798e+308
"868",1.18997258034742e+307
"869",3.71949846044037e+307
"870",1.55673073368269e+307
"871",7.2865784698583e+307
"872",6.3561378360289e+306
"873",1.37066269990355e+308
"874",7.57855839628391e+307
"875",1.22428167350727e+308
"876",1.43826702803353e+308
"877",1.70978387664964e+308
"878",1.72208487922023e+308
"879",7.32532194035731e+307
"880",1.18857788129475e+308
"881",8.19769467815127e+307
"882",3.69902466764401e+306
"883",7.67984173981903e+307
"884",4.20851252163785e+307
"885",2.85324324976814e+306
"886",1.16662386554364e+308
"887",1.44286647873539e+308
"888",6.17665646278387e+307
"889",1.79654694337242e+308
"890",1.27757107780379e+308
"891",6.81002492497779e+307
"892",5.41470725659172e+307
"893",1.67528121963846e+308
"894",5.45874338820993e+307
"895",4.71809148835327e+307
"896",3.6755339918143e+307
"897",5.81840947639687e+307
"898",5.19760761424027e+307
"899",1.46493919086589e+306
"900",1.67824894995463e+308
"901",6.12899542584524e+307
"902",8.20473911172122e+307
"903",1.62029307367886e+308
"904",6.2846407833214e+306
"905",8.97091202005412e+307
"906",1.15261400409318e+308
"907",1.0094350021314e+308
"908",7.11742413686948e+307
"909",8.50376941901471e+307
"910",1.76892440327555e+307
"911",1.70978387664964e+308
"912",1.02176338887901e+308
"913",6.69777702670029e+307
"914",4.81758228840627e+307
"915",5.82083514381375e+305
"916",1.2421856328209e+308
"917",7.16170540929707e+307
"918",1.81708542193489e+307
"919",1.65665175891271e+308
"920",3.42057573349472e+307
"921",1.38115606418567e+308
"922",7.23691609750951e+307
"923",1.63779474330543e+308
"924",1.36623000311811e+308
"925",9.66175768287536e+307
"926",5.83353846077483e+307
"927",4.19245145074104e+307
"928",1.14477342562199e+308
"929",7.70665097669335e+307
"930",7.44301118113892e+307
"931",1.02249238848011e+308
"932",1.71179244809463e+308
"933",6.94976716907324e+307
"934",1.46584142499733e+308
"935",3.60758543322241e+307
"936",9.35937096530489e+307
"937",6.40119387799537e+307
"938",2.00582254120626e+307
"939",1.42591968416006e+308
"940",4.27626220244335e+306
"941",1.36623000311811e+308
"942",1.17990904723028e+308
"943",1.15487066922457e+308
"944",2.79981850594534e+307
"945",1.79746930942674e+308
"946",1.05466779427483e+308
"947",1.71974130153332e+308
"948",1.49169790121267e+308
"949",1.4854793930522e+308
"950",1.43143230127026e+308
"951",1.2288866014711e+308
"952",1.16259238847148e+308
"953",8.65537469864302e+307
"954",9.38524626372896e+307
"955",1.12973444511442e+308
"956",5.04407010600431e+307
"957",9.22508771875183e+304
"958",1.27908954921491e+308
"959",4.0660559301832e+307
"960",1.44808583078883e+308
"961",1.33977441990644e+308
"962",2.82409916292364e+307
"963",3.36553757456342e+306
"964",3.9904198964812e+307
"965",3.61562892689086e+307
"966",1.7187349852798e+308
"967",1.79746930942674e+308
"968",1.01012316853024e+308
"969",1.41778978712498e+308
"970",4.56510684766791e+307
"971",1.5261494166029e+308
"972",1.14138482676553e+308
"973",3.46815704218598e+307
"974",7.17285953102148e+307
"975",2.33264646452468e+307
"976",1.1126582208577e+308
"977",9.86675223864989e+307
"978",1.07624940491384e+308
"979",6.38700872026803e+307
"980",6.81610984814464e+307
"981",1.0507727884645e+308
"982",1.35664871095203e+308
"983",2.59943975252949e+307
"984",5.16479858493493e+307
"985",1.8487236111011e+307
"986",4.6437348506629e+307
"987",2.17515852418382e+307
"988",5.94565432538712e+306
"989",1.1056977059416e+307
"990",1.08258177295794e+308
"991",1.59634465858564e+307
"992",1.0776339625129e+308
"993",1.27712168050331e+307
"994",7.08023867719393e+307
"995",7.39376597663115e+307
"996",2.55761569336405e+307
"997",2.66837800497863e+307
"998",1.29457436391255e+308
"999",1.4207563255964e+308
"1000",1.18080834288199e+308
